,Isocode,Country,Year,PopMale,PopFemale,PopTotal,GrowthRate,PopDensity,GDP,CO2,TFR,LEx,LExMale,LExFemale,CO2.norm,GDP.norm,PopTotal.norm,TFR.norm,Tech
421337,STP,Sao.Tome.and.Principe,1964,34.307,29.902,64.209,0.9116,66.607,1111.9017968333,0.0467224221,6.327,52.597,51.185,54.239,0.4219214416,0.7995042793,0.5469483368,1.1727525487,0.4202027753
421421,STP,Sao.Tome.and.Principe,1965,34.169,30.628,64.797,1.9259,67.217,1164.635832933,0.0462984397,6.349,53.119,51.698,54.756,0.418092718,0.837422275,0.551957068,1.1768303985,0.3975357655
421476,STP,Sao.Tome.and.Principe,1966,34.39,31.667,66.057,2.7135,68.524,1232.6921423043,0.0454153231,6.371,53.638,52.219,55.254,0.4101178353,0.8863576313,0.5626900635,1.1809082484,0.3684238876
421541,STP,Sao.Tome.and.Principe,1967,34.908,32.966,67.874,3.1413,70.409,1285.5467811886,0.0441995462,6.394,54.166,52.761,55.743,0.3991389022,0.9243623455,0.5781677243,1.1851714551,0.3438190416
421604,STP,Sao.Tome.and.Principe,1968,35.638,34.402,70.04,3.0927,72.656,1336.9728705922,0.0571102227,6.419,54.71,53.333,56.232,0.5157272767,0.9613398723,0.5966182546,1.1898053753,0.4271606701
421655,STP,Sao.Tome.and.Principe,1969,36.44,35.8,72.24,2.7457,74.938,1388.8506916752,0.0553709856,6.444,55.272,53.935,56.725,0.5000212965,0.9986422133,0.6153584054,1.1944392956,0.3986820609
421751,STP,Sao.Tome.and.Principe,1970,37.216,37.035,74.251,2.3177,77.024,1439.6110333963,0.0538713283,6.468,55.859,54.567,57.235,0.4864788146,1.0351410395,0.6324886068,1.1988878591,0.3742075261
421782,STP,Sao.Tome.and.Principe,1971,37.937,38.055,75.992,2.0205,78.83,1482.7678332888,0.0394778398,6.49,56.476,55.232,57.776,0.3565000769,1.0661725985,0.6473188807,1.202965709,0.2662442419
421885,STP,Sao.Tome.and.Principe,1972,38.639,38.904,77.543,1.9096,80.439,1423.0693909524,0.0386882117,6.51,57.114,55.912,58.347,0.3493694317,1.023246901,0.660530687,1.2066728452,0.2718645482
421891,STP,Sao.Tome.and.Principe,1973,39.361,39.677,79.038,2.055,81.99,1355.1174861292,0.050608568,6.525,57.758,56.584,58.941,0.4570148341,0.974386616,0.6732654713,1.2094531974,0.3734625857
422008,STP,Sao.Tome.and.Principe,1974,40.165,40.514,80.679,2.3616,83.692,1355.642863419,0.0619739957,6.534,58.389,57.228,59.545,0.5596490174,0.9747643845,0.6872439201,1.2111214087,0.45715577
422020,STP,Sao.Tome.and.Principe,1975,41.092,41.515,82.607,2.7073,85.692,1421.4466896222,0.0605275582,6.535,58.977,57.804,60.134,0.5465871304,1.0220801104,0.7036671068,1.2113067655,0.4258165898
422124,STP,Sao.Tome.and.Principe,1976,42.158,42.716,84.874,2.9408,88.044,1496.8637141228,0.0942573697,6.528,59.487,58.274,60.679,0.8511803017,1.0763081312,0.7229779803,1.2100092678,0.6296990759
422162,STP,Sao.Tome.and.Principe,1977,43.335,44.072,87.407,2.9879,90.671,1612.9775565694,0.0915258503,6.513,59.902,58.623,61.159,0.8265136308,1.1597988803,0.7445547085,1.2072289157,0.5674341218
422213,STP,Sao.Tome.and.Principe,1978,44.561,45.497,90.058,2.8073,93.421,1667.2821063704,0.0999355971,6.489,60.213,58.849,61.559,0.9024568782,1.1988461416,0.7671365901,1.2027803522,0.5993922485
422333,STP,Sao.Tome.and.Principe,1979,45.752,46.87,92.622,2.4855,96.081,1808.200078428,0.0971691391,6.455,60.425,58.96,61.877,0.8774746987,1.3001721058,0.788977384,1.1964782206,0.5373804605
422340,STP,Sao.Tome.and.Principe,1980,46.85,48.103,94.953,2.1236,98.499,2009.1207704819,0.1158467874,6.409,60.555,58.983,62.117,1.0461410463,1.4446425559,0.8088334256,1.1879518072,0.5766043986
422458,STP,Sao.Tome.and.Principe,1981,47.826,49.165,96.991,1.85,100.613,1420.5281876342,0.1237228196,6.348,60.629,58.958,62.296,1.1172646471,1.0214196687,0.8261936198,1.1766450417,0.870963496
422485,STP,Sao.Tome.and.Principe,1982,48.707,50.095,98.802,1.7189,102.492,1755.222548015,0.1315762839,6.271,60.684,58.929,62.441,1.1881844497,1.2620790274,0.8416201712,1.1623725672,0.7496273565
422563,STP,Sao.Tome.and.Principe,1983,49.552,50.963,100.515,1.7847,104.269,1567.631388346,0.149231458,6.181,60.751,58.932,62.574,1.3476174624,1.1271930732,0.8562119341,1.1456904541,0.9519550265
422633,STP,Sao.Tome.and.Principe,1984,50.452,51.873,102.325,1.9798,106.146,1406.1696907397,0.1368189592,6.078,60.843,58.987,62.709,1.2355278242,1.011095304,0.8716299672,1.1265987025,0.9729903873
422700,STP,Sao.Tome.and.Principe,1985,51.469,52.902,104.371,2.1919,108.269,1487.4748929397,0.1437180826,5.967,60.97,59.099,62.853,1.2978295621,1.0695571729,0.8890583074,1.1060240964,0.9661882919
422727,STP,Sao.Tome.and.Principe,1986,52.618,54.066,106.684,2.3411,110.668,1471.0916610383,0.1312286753,5.849,61.127,59.26,63.008,1.1850454109,1.0577769383,0.9087610205,1.0841519926,0.8920496174
422789,STP,Sao.Tome.and.Principe,1987,53.874,55.337,109.211,2.427,113.289,1408.8959132987,0.1281922151,5.73,61.299,59.444,63.167,1.1576250068,1.0130555729,0.9302866391,1.062094532,0.9098771163
422911,STP,Sao.Tome.and.Principe,1988,55.206,56.688,111.894,2.4306,116.073,1401.1156052555,0.116181386,5.613,61.471,59.631,63.325,1.0491626003,1.0074612034,0.9531411048,1.040407785,0.8292062805
422965,STP,Sao.Tome.and.Principe,1989,56.57,58.077,114.647,2.3686,118.928,1392.2788683007,0.113391541,5.501,61.642,59.814,63.484,1.0239692273,1.0011072169,0.976591848,1.0196478221,0.8144312434
422978,STP,Sao.Tome.and.Principe,1990,57.929,59.466,117.395,2.323,121.779,1390.7390186074,0.1107372546,5.395,61.809,59.989,63.643,1,1,1,1,0.7962475568
423057,STP,Sao.Tome.and.Principe,1991,59.291,60.863,120.154,2.2833,124.641,1355.0688554566,0.1081944837,5.296,61.972,60.156,63.802,0.9770378015,0.9743516485,1.0235018527,0.9816496756,0.7984427013
423121,STP,Sao.Tome.and.Principe,1992,60.657,62.272,122.929,2.1718,127.52,1327.2824091368,0.1057521008,5.203,62.133,60.319,63.96,0.9549821442,0.9543720219,1.0471399974,0.9644114921,0.7967565913
423205,STP,Sao.Tome.and.Principe,1993,61.98,63.648,125.628,1.9759,130.32,1306.5629662845,0.1034801159,5.115,62.292,60.481,64.118,0.9344652466,0.9394738688,1.0701307551,0.9481000927,0.7920025178
423272,STP,Sao.Tome.and.Principe,1994,63.198,64.937,128.135,1.7354,132.92,1299.9308707283,0.1014554962,5.032,62.45,60.643,64.275,0.9161821516,0.9347051124,1.0914860088,0.9327154773,0.780468396
423333,STP,Sao.Tome.and.Principe,1995,64.275,66.103,130.378,1.4808,135.247,1284.2965557502,0.0997100738,4.956,62.605,60.801,64.428,0.9004203163,0.9234633807,1.1105924443,0.9186283596,0.7763788927
423381,STP,Sao.Tome.and.Principe,1996,65.192,67.131,132.323,1.281,137.265,1267.5527733913,0.0982444473,4.887,62.754,60.951,64.574,0.8871851454,0.9114238951,1.1271604412,0.9058387396,0.77507185
423455,STP,Sao.Tome.and.Principe,1997,65.98,68.049,134.029,1.2022,139.034,1243.1233301969,0.0969939341,4.826,62.896,61.096,64.712,0.8758925307,0.8938580953,1.1416925763,0.8945319741,0.7802438567
423489,STP,Sao.Tome.and.Principe,1998,66.724,68.926,135.65,1.2789,140.716,1231.8058940247,0.0958348691,4.773,63.035,61.236,64.847,0.865425728,0.8857203814,1.1555006602,0.884708063,0.7780030085
423563,STP,Sao.Tome.and.Principe,1999,67.539,69.857,137.396,1.4681,142.527,1226.0437504033,0.0946170194,4.727,63.178,61.378,64.984,0.8544280765,0.8815771572,1.1703735253,0.8761816497,0.7717262894
423640,STP,Sao.Tome.and.Principe,2000,68.513,70.915,139.428,1.6749,144.635,1225.3982544327,0.093238087,4.687,63.336,61.534,65.139,0.8419757868,0.8811130184,1.18768261,0.8687673772,0.7608798748
423693,STP,Sao.Tome.and.Principe,2001,69.667,72.116,141.783,1.8615,147.078,1235.4426700096,0.0987424444,4.654,63.526,61.717,65.327,0.8916822512,0.8883353767,1.2077430896,0.8626506024,0.799247483
423806,STP,Sao.Tome.and.Principe,2002,70.992,73.455,144.447,2.061,149.841,1255.2350339617,0.110767271,4.625,63.755,61.936,65.556,1.0002710603,0.902566921,1.2304357085,0.8572752549,0.8824424753
423826,STP,Sao.Tome.and.Principe,2003,72.5,74.955,147.455,2.271,152.962,1295.2852752197,0.1220711403,4.598,64.023,62.19,65.829,1.1023493478,0.9313647333,1.2560586056,0.8522706209,0.9424266815
423908,STP,Sao.Tome.and.Principe,2004,74.202,76.64,150.842,2.4705,156.475,1331.6238657811,0.1325890667,4.572,64.324,62.473,66.139,1.1973302681,0.9574937123,1.2849099195,0.8474513438,0.995694581
423947,STP,Sao.Tome.and.Principe,2005,76.096,78.519,154.615,2.6745,160.389,1364.5764482634,0.1358212334,4.542,64.644,62.773,66.471,1.2265179764,0.9811880087,1.3170492781,0.8418906395,0.995336198
424051,STP,Sao.Tome.and.Principe,2006,78.196,80.61,158.806,2.8457,164.737,1409.876364688,0.1448307998,4.506,64.963,63.071,66.805,1.3078778267,1.0137605588,1.3527492653,0.8352177943,1.027258868
424095,STP,Sao.Tome.and.Principe,2007,80.492,82.898,163.39,2.9329,169.492,1446.2510071212,0.1407674888,4.462,65.261,63.348,67.12,1.2711845655,1.0399154606,1.3917969249,0.8270620945,0.9733268163
424176,STP,Sao.Tome.and.Principe,2008,82.926,85.327,168.253,2.9209,174.536,1484.154468469,0.1366988999,4.411,65.525,63.592,67.401,1.2344436423,1.0671696477,1.4332211764,0.8176088971,0.9210557444
424214,STP,Sao.Tome.and.Principe,2009,85.422,87.818,173.24,2.8386,179.71,NA,0.1443084738,4.352,65.747,63.796,67.642,1.3031610216,NA,1.4757016909,0.8066728452,NA
424266,STP,Sao.Tome.and.Principe,2010,87.919,90.309,178.228,2.7389,184.884,NA,0.1514913482,4.287,65.93,63.961,67.841,1.3680251398,NA,1.5181907236,0.7946246525,NA
424379,SVK,Slovakia,1960,2043.572,2093.652,4137.224,1.34,84.376,NA,2.1089409309,3.085,70.051,67.853,72.205,0.7667562471,NA,0.7839052892,1.515970516,NA
424386,SVK,Slovakia,1961,2072.458,2120.577,4193.035,1.2488,85.515,NA,2.258624051,3.013,70.358,68.098,72.587,0.821177149,NA,0.7944801428,1.4805896806,NA
424487,SVK,Slovakia,1962,2099.469,2146.257,4245.726,1.1463,86.589,NA,2.3779872306,2.937,70.56,68.228,72.874,0.8645745066,NA,0.8044638308,1.4432432432,NA
424555,SVK,Slovakia,1963,2124.283,2170.39,4294.673,1.0287,87.587,NA,2.4722371277,2.858,70.666,68.254,73.075,0.8988413256,NA,0.8137381201,1.4044226044,NA
424619,SVK,Slovakia,1964,2146.489,2192.593,4339.082,0.9069,88.493,NA,2.5464255106,2.779,70.69,68.191,73.204,0.9258142983,NA,0.8221525666,1.3656019656,NA
424649,SVK,Slovakia,1965,2165.916,2212.697,4378.613,0.7802,89.299,NA,2.4588426094,2.703,70.651,68.058,73.276,0.8939714261,NA,0.8296427484,1.3282555283,NA
424763,SVK,Slovakia,1966,2182.383,2230.524,4412.907,0.6751,89.999,NA,2.4258856269,2.637,70.567,67.874,73.307,0.8819891216,NA,0.8361406436,1.2958230958,NA
424782,SVK,Slovakia,1967,2196.345,2246.454,4442.799,0.6245,90.608,NA,2.4042817253,2.582,70.455,67.661,73.316,0.8741345031,NA,0.8418044648,1.2687960688,NA
424859,SVK,Slovakia,1968,2209.063,2261.569,4470.632,0.6448,91.176,NA,2.4997104215,2.541,70.338,67.443,73.319,0.908829903,NA,0.8470781546,1.2486486486,NA
424931,SVK,Slovakia,1969,2222.226,2277.328,4499.554,0.7157,91.766,NA,2.6365752512,2.514,70.232,67.239,73.33,0.9585904068,NA,0.8525581839,1.2353808354,NA
425000,SVK,Slovakia,1970,2237.079,2294.795,4531.874,0.8,92.425,NA,3.0010710465,2.499,70.154,67.068,73.363,1.0911116283,NA,0.8586820531,1.228009828,NA
425041,SVK,Slovakia,1971,2253.993,2314.281,4568.274,0.8716,93.167,NA,3.1232419284,2.495,70.113,66.942,73.425,1.1355297936,NA,0.8655789851,1.226044226,NA
425143,SVK,Slovakia,1972,2272.718,2335.548,4608.266,0.9337,93.983,NA,3.1249414328,2.497,70.107,66.858,73.511,1.1361476893,NA,0.8731565155,1.227027027,NA
425156,SVK,Slovakia,1973,2293.083,2358.41,4651.493,0.9768,94.865,NA,3.1091442699,2.5,70.127,66.808,73.615,1.1304042504,NA,0.8813470011,1.2285012285,NA
425228,SVK,Slovakia,1974,2314.683,2382.47,4697.153,1.0026,95.796,NA,3.1151423314,2.501,70.174,66.791,73.735,1.1325849901,NA,0.8899984823,1.228992629,NA
425300,SVK,Slovakia,1975,2337.126,2407.356,4744.482,1.0306,96.761,NA,3.2274040891,2.496,70.24,66.799,73.867,1.1734004547,NA,0.8989661992,1.2265356265,NA
425355,SVK,Slovakia,1976,2360.511,2433.122,4793.633,1.0533,97.763,NA,3.3191984347,2.484,70.315,66.82,74.003,1.206774499,NA,0.9082791416,1.2206388206,NA
425435,SVK,Slovakia,1977,2384.729,2459.663,4844.392,1.0419,98.799,NA,3.383272265,2.465,70.389,66.842,74.135,1.2300700826,NA,0.9178967616,1.2113022113,NA
425515,SVK,Slovakia,1978,2408.9,2486.23,4895.13,0.988,99.833,NA,3.3793156811,2.44,70.455,66.855,74.259,1.2286315712,NA,0.9275104027,1.199017199,NA
425549,SVK,Slovakia,1979,2431.878,2511.854,4943.732,0.9046,100.825,NA,3.2595127057,2.409,70.508,66.855,74.37,1.1850743153,NA,0.9367193227,1.1837837838,NA
425645,SVK,Slovakia,1980,2452.831,2535.823,4988.654,0.8096,101.741,NA,3.2686763054,2.374,70.549,66.843,74.47,1.1884059626,NA,0.9452309705,1.1665847666,NA
425713,SVK,Slovakia,1981,2471.392,2557.816,5029.208,0.7222,102.568,NA,3.207711151,2.338,70.581,66.824,74.558,1.166240613,NA,0.9529149864,1.1488943489,NA
425738,SVK,Slovakia,1982,2487.722,2577.936,5065.658,0.6483,103.311,NA,3.1539872421,2.304,70.612,66.807,74.64,1.1467079925,NA,0.9598213922,1.1321867322,NA
425803,SVK,Slovakia,1983,2502.173,2596.434,5098.607,0.5964,103.983,NA,3.1385912908,2.274,70.649,66.8,74.722,1.1411104238,NA,0.966064442,1.1174447174,NA
425897,SVK,Slovakia,1984,2515.348,2613.76,5129.108,0.5609,104.605,NA,3.2255880792,2.246,70.695,66.807,74.806,1.1727402006,NA,0.9718436541,1.1036855037,NA
425930,SVK,Slovakia,1985,2527.705,2630.254,5157.959,0.526,105.194,NA,3.1643235315,2.221,70.753,66.827,74.897,1.1504659994,NA,0.9773102306,1.0914004914,NA
426045,SVK,Slovakia,1986,2539.266,2645.896,5185.162,0.4869,105.748,NA,3.1699745414,2.195,70.822,66.861,74.997,1.1525205601,NA,0.9824645504,1.0786240786,NA
426081,SVK,Slovakia,1987,2549.902,2660.566,5210.468,0.4534,106.265,NA,3.1299013308,2.166,70.902,66.905,75.106,1.1379509796,NA,0.987259434,1.0643734644,NA
426157,SVK,Slovakia,1988,2559.746,2674.4,5234.146,0.4261,106.747,NA,3.0662839677,2.131,70.994,66.959,75.225,1.1148213557,NA,0.9917458503,1.0471744472,NA
426195,SVK,Slovakia,1989,2568.94,2687.557,5256.497,0.4027,107.203,NA,2.9530754475,2.088,71.099,67.028,75.356,1.0736616728,NA,0.9959808318,1.026044226,NA
426259,SVK,Slovakia,1990,2577.577,2700.132,5277.709,0.3844,107.636,7763.0533840559,2.7504711423,2.035,71.22,67.117,75.499,1,1,1,1,3.5430274741
426357,SVK,Slovakia,1991,2585.79,2712.246,5298.036,0.3646,108.05,6605.8114855129,2.5267987651,1.97,71.364,67.234,75.655,0.9186785225,0.8509295452,1.0038514818,0.9680589681,3.8251148563
426407,SVK,Slovakia,1992,2593.553,2723.833,5317.386,0.3338,108.445,6158.2269290896,2.3069606006,1.895,71.529,67.384,75.821,0.8387510653,0.7932738092,1.0075178453,0.9312039312,3.7461441859
426454,SVK,Slovakia,1993,2600.592,2734.572,5335.164,0.2877,108.808,6250.9251293303,2.0597304975,1.811,71.717,67.566,75.995,0.7488646094,0.8052147551,1.0108863524,0.8899262899,3.2950810558
426499,SVK,Slovakia,1994,2606.52,2744.017,5350.537,0.2317,109.121,6611.9028821797,2.0184889853,1.722,71.924,67.779,76.176,0.7338702647,0.8517142103,1.0137991693,0.8461916462,3.0528110005
426602,SVK,Slovakia,1995,2611.083,2751.867,5362.95,0.1751,109.374,6976.9545974235,2.143409877,1.631,72.147,68.016,76.363,0.7792882623,0.8987384541,1.0161511368,0.8014742015,3.0721281715
426671,SVK,Slovakia,1996,2614.277,2758.074,5372.351,0.1256,109.566,7445.1415267281,2.1031760583,1.541,72.381,68.269,76.556,0.7646602889,0.9590480908,1.0179324021,0.7572481572,2.8248973519
426716,SVK,Slovakia,1997,2616.288,2762.813,5379.101,0.0834,109.704,7761.6370766541,2.0596378465,1.458,72.621,68.53,76.753,0.7488309239,0.9998175579,1.0192113661,0.7164619165,2.6536126673
426772,SVK,Slovakia,1998,2617.296,2766.294,5383.59,0.0519,109.795,8089.2539107721,2.1051008714,1.383,72.859,68.788,76.952,0.765360101,1.0420196166,1.0200619246,0.6796068796,2.6023424343
426832,SVK,Slovakia,1999,2617.561,2768.823,5386.384,0.0302,109.852,8084.0589057293,2.0562960235,1.321,73.092,69.037,77.152,0.7476159236,1.0413504205,1.020591321,0.6491400491,2.5436430479
426912,SVK,Slovakia,2000,2617.335,2770.675,5388.01,0.0081,109.885,8187.7296160228,1.8884523228,1.274,73.316,69.274,77.349,0.6865923055,1.0547047935,1.0208994092,0.626044226,2.3064419704
426951,SVK,Slovakia,2001,2616.577,2771.871,5388.448,-0.0099,109.894,8465.9905859366,1.991853684,1.243,73.53,69.497,77.541,0.7241863597,1.090549062,1.0209823997,0.6108108108,2.352770965
427071,SVK,Slovakia,2002,2615.416,2772.497,5387.913,-0.0088,109.883,8845.1899705178,1.9866690498,1.227,73.735,69.709,77.726,0.7223013611,1.139395742,1.02088103,0.6029484029,2.2460445241
427095,SVK,Slovakia,2003,2614.473,2772.968,5387.441,0.0166,109.874,9256.6681621222,1.9990938184,1.223,73.931,69.913,77.904,0.7268186849,1.192400426,1.0207915973,0.600982801,2.1596256702
427176,SVK,Slovakia,2004,2614.538,2773.8,5388.338,0.0585,109.892,9712.014411172,1.9610870736,1.229,74.118,70.108,78.073,0.7130004178,1.2510559867,1.0209615574,0.6039312039,2.0192382245
427222,SVK,Slovakia,2005,2616.138,2775.351,5391.489,0.1095,109.956,10343.512490426,1.9814563287,1.244,74.293,70.294,78.231,0.7204061509,1.3324025971,1.0215585967,0.6113022113,1.9156513133
427325,SVK,Slovakia,2006,2619.575,2777.821,5397.396,0.1541,110.077,11190.0541415033,1.9668743965,1.264,74.457,70.471,78.377,0.7151045384,1.4414501083,1.0226778324,0.6211302211,1.757698731
427368,SVK,Slovakia,2007,2624.607,2781.111,5405.718,0.1796,110.247,12346.0596603947,1.8463782239,1.286,74.611,70.638,78.514,0.671295254,1.5903612985,1.0242546529,0.6319410319,1.4955202508
427401,SVK,Slovakia,2008,2630.538,2784.896,5415.434,0.1773,110.445,13037.0861218497,1.8912611621,1.309,74.754,70.798,78.642,0.6876135266,1.679376075,1.0260956032,0.6432432432,1.4506778159
427474,SVK,Slovakia,2009,2636.36,2788.684,5425.044,0.1546,110.641,12376.8188100054,1.703580653,1.331,74.89,70.951,78.763,0.6193777592,1.5943235474,1.0279164691,0.6540540541,1.3764285307
